orcid_id,code,country
0000-0003-0338-1710,SPbSU,RU
0000-0003-0339-0297,MIPT,RU
0000-0003-0339-3973,SPbSU,RU
0000-0003-0339-3973,SPbSU,RU
0000-0003-0343-0367,SPbSU,RU
0000-0003-0346-3513,MSU,RU
0000-0003-0346-3513,MSU,RU
0000-0003-0347-3180,SPbSU,RU
0000-0003-0348-7734,MIT,US
0000-0003-0351-6531,MIT,US
0000-0003-0351-6531,MIT,US
0000-0003-0351-6531,MIT,US
0000-0003-0357-0597,MIT,US
0000-0003-0357-6390,MIT,US
0000-0003-0358-0568,MSU,RU
0000-0003-0365-570X,MSU,RU
0000-0003-0367-5313,MIPT,RU
0000-0003-0367-5313,MIPT,RU
0000-0003-0368-8800,MSU,RU
0000-0003-0369-5269,MIT,US
0000-0003-0371-5514,MIT,US
0000-0003-0371-5514,MIT,US
0000-0003-0371-7704,MIPT,RU
0000-0003-0372-4621,MSU,RU
0000-0003-0378-304X,MSU,RU
0000-0003-0379-198X,SPbSU,JP
0000-0003-0379-3109,SPbSU,RU
0000-0003-0380-0823,MSU,RU
0000-0003-0380-0823,MSU,RU
0000-0003-0380-5907,SPbSU,RU
0000-0003-0380-5907,SPbSU,RU
0000-0003-0388-1862,MIT,US
0000-0003-0390-0007,SPbSU,RU
0000-0003-0392-8501,MIT,US
0000-0003-0393-010X,MIT,HK
0000-0003-0397-054X,SPbSU,RU
0000-0003-0402-3915,MSU,RU
0000-0003-0405-7365,SPbSU,RU
0000-0003-0408-3133,SPbSU,RU
0000-0003-0408-3133,SPbSU,RU
0000-0003-0409-0341,MIT,US
0000-0003-0409-2419,MIT,US
0000-0003-0418-7143,MIT,IT
0000-0003-0424-8313,MIT,US
0000-0003-0426-3492,MIT,US
0000-0003-0426-898X,SPbSU,SE
0000-0003-0431-8991,MIPT,DE
0000-0003-0433-3331,MIPT,RU
0000-0003-0437-3157,MIT,US
0000-0003-0437-9292,SPbSU,RU
0000-0003-0437-9292,SPbSU,RU
0000-0003-0449-5146,MIT,BE
0000-0003-0449-7969,MIT,US
0000-0003-0457-2519,MIT,US
0000-0003-0457-6405,MIPT,RU
0000-0003-0457-6405,MIPT,RU
0000-0003-0457-8275,SPbSU,RU
0000-0003-0461-781X,MSU,BD
0000-0003-0461-781X,MSU,BD
0000-0003-0464-9379,MIT,US
0000-0003-0468-0018,SPbSU,RU
0000-0003-0469-8701,MSU,RU
0000-0003-0470-4497,MSU,RU
0000-0003-0472-0753,MIT,RU
0000-0003-0478-7122,MSU,RU
0000-0003-0480-8018,MIT,US
0000-0003-0481-9841,MIT,KR
0000-0003-0486-6015,SPbSU,RU
0000-0003-0489-7479,MIT,US
0000-0003-0493-337X,MIT,US
0000-0003-0493-8242,MIT,IS
0000-0003-0495-3987,MSU,US
0000-0003-0496-3763,SPbSU,RU
0000-0003-0501-8499,MSU,RU
0000-0003-0507-2647,SPbSU,RU
0000-0003-0514-7661,SPbSU,RU
0000-0003-0515-0692,MIT,US
0000-0003-0515-5928,MSU,RU
0000-0003-0516-7486,MSU,RU
0000-0003-0525-0327,MSU,RU
0000-0003-0525-0327,MSU,RU
0000-0003-0526-1878,MSU,DE
0000-0003-0526-1878,MSU,DE
0000-0003-0526-7014,MIT,DE
0000-0003-0527-2745,SPbSU,RU
0000-0003-0527-5858,SPbSU,RU
0000-0003-0537-8347,MIT,GB
0000-0003-0538-5459,MIPT,US
0000-0003-0539-5518,SPbSU,RU
0000-0003-0539-5796,MSU,RU
0000-0003-0539-7943,MIT,US
0000-0003-0539-9084,SPbSU,RU
0000-0003-0543-9760,MSU,ES
0000-0003-0543-9760,MSU,ES
0000-0003-0543-9760,MSU,ES
0000-0003-0546-6558,SPbSU,RU
0000-0003-0546-9919,MSU,RU
0000-0003-0546-9919,MSU,RU
0000-0003-0547-8129,MIT,US
0000-0003-0548-6698,SPbSU,NO
0000-0003-0548-6698,SPbSU,NO
0000-0003-0552-8288,SPbSU,RU
0000-0003-0557-7282,MIT,US
0000-0003-0559-3290,MIT,DE
0000-0003-0559-3290,MIT,DE
0000-0003-0559-6897,MIT,US
0000-0003-0560-9168,SPbSU,RU
0000-0003-0563-0944,MSU,RS
0000-0003-0567-7195,MIT,US
0000-0003-0572-8300,MIT,JP
0000-0003-0573-9632,MSU,RU
0000-0003-0573-9632,MSU,RU
0000-0003-0584-9145,MIT,NG
0000-0003-0585-8228,MIPT,GB
0000-0003-0585-8228,MIPT,GB
0000-0003-0587-7971,MSU,RU
0000-0003-0587-7971,MSU,RU
0000-0003-0589-0965,MIT,US
0000-0003-0589-0965,MIT,US
0000-0003-0589-830X,MSU,RU
0000-0003-0590-5880,MSU,RU
0000-0003-0590-9937,MIT,US
0000-0003-0593-338X,MSU,RU
0000-0003-0594-3350,MIT,US
0000-0003-0594-3350,MIT,US
0000-0003-0598-3926,MIT,CA
0000-0003-0599-211X,MSU,PL
0000-0003-0600-9527,MIT,US
0000-0003-0604-3952,MIT,US
0000-0003-0604-586X,MIPT,RU
0000-0003-0605-6438,MSU,GB
0000-0003-0606-9060,MSU,RU
0000-0003-0608-4412,MSU,RU
0000-0003-0608-4412,MSU,RU
0000-0003-0612-3805,MIT,US
0000-0003-0615-6703,MSU,RU
0000-0003-0622-3670,SPbSU,RU
0000-0003-0622-3670,SPbSU,RU
0000-0003-0626-793X,MSU,RU
0000-0003-0626-8385,MSU,US
0000-0003-0630-5764,SPbSU,RU
0000-0003-0631-7263,MSU,US
0000-0003-0632-5597,MIT,US
0000-0003-0634-0906,SPbSU,RU
0000-0003-0635-3977,MIPT,RU
0000-0003-0636-3155,MIT,EG
0000-0003-0638-3455,MIT,US
0000-0003-0638-3930,MIT,US
0000-0003-0639-3127,SPbSU,RU
0000-0003-0645-9501,MSU,RU
0000-0003-0645-9501,MSU,RU
0000-0003-0650-5141,MIT,US
0000-0003-0657-0314,MSU,RU
0000-0003-0659-0462,MIT,US
0000-0003-0664-263X,MIPT,CA
0000-0003-0666-1646,MIPT,RU
0000-0003-0667-8587,MIT,US
0000-0003-0674-3078,MSU,DE
0000-0003-0677-4982,SPbSU,RU
0000-0003-0679-7551,MSU,CN
0000-0003-0679-7551,MSU,CN
0000-0003-0682-9613,MIT,US
0000-0003-0684-8806,MIT,ES
0000-0003-0685-0500,MIT,SA
0000-0003-0685-1626,MIT,US
0000-0003-0689-3885,MSU,US
0000-0003-0690-6308,MIT,US
0000-0003-0692-4733,MIT,US
0000-0003-0693-7358,MIT,US
0000-0003-0696-7629,SPbSU,IE
0000-0003-0700-5448,MIPT,US
0000-0003-0700-5448,MIPT,US
0000-0003-0701-5531,MSU,RU
0000-0003-0701-757X,MIT,US
0000-0003-0705-563X,MIT,US
0000-0003-0713-3706,MIT,US
0000-0003-0713-3976,MIT,US
0000-0003-0713-5066,SPbSU,RU
0000-0003-0713-5066,SPbSU,RU
0000-0003-0714-7438,MSU,GB
0000-0003-0714-7438,MSU,GB
0000-0003-0716-3737,MSU,IN
0000-0003-0716-3737,MSU,IN
0000-0003-0716-5951,MIPT,RU
0000-0003-0719-3776,MIT,US
0000-0003-0719-3776,MIT,US
0000-0003-0728-1725,MIT,US
0000-0003-0728-4109,MSU,RU
0000-0003-0730-5213,SPbSU,RU
0000-0003-0730-7753,MIT,US
0000-0003-0732-5644,MIT,US
0000-0003-0736-1549,MIT,CA
0000-0003-0743-2837,MIT,US
0000-0003-0745-9925,MIT,US
0000-0003-0747-8499,MSU,RU
0000-0003-0749-8465,MIT,US
0000-0003-0750-6314,MIT,US
0000-0003-0750-6752,MIT,US
0000-0003-0750-9339,MSU,AZ
0000-0003-0755-9678,MIT,US
0000-0003-0755-9678,MIT,US
0000-0003-0757-3752,SPbSU,RU
0000-0003-0760-4555,MIT,CA
0000-0003-0760-749X,MIT,US
0000-0003-0768-5981,MIPT,US
0000-0003-0768-5981,MIPT,US
0000-0003-0773-3269,MIT,US
0000-0003-0779-2488,MSU,RU
0000-0003-0779-5013,MSU,DE
0000-0003-0779-5013,MSU,DE
0000-0003-0779-5013,MSU,DE
0000-0003-0779-5013,MSU,DE
0000-0003-0783-7252,MIT,US
0000-0003-0788-6644,MSU,RU
0000-0003-0789-3772,SPbSU,RU
0000-0003-0789-4601,MSU,RU
0000-0003-0789-4601,MSU,RU
0000-0003-0795-0298,MSU,UA
0000-0003-0795-4192,MSU,RU
0000-0003-0798-9432,MIT,US
0000-0003-0802-0172,MIT,TH
0000-0003-0807-9609,MIT,US
0000-0003-0807-9609,MIT,US
0000-0003-0813-302X,MIT,US
0000-0003-0814-5469,MIT,US
0000-0003-0814-8870,MSU,GB
0000-0003-0814-8870,MSU,GB
0000-0003-0819-4981,SPbSU,RU
0000-0003-0824-3704,MIT,CA
0000-0003-0826-6826,MIT,IL
0000-0003-0831-3063,MIT,US
0000-0003-0834-4767,MIT,US
0000-0003-0834-8047,MIT,US
0000-0003-0837-0498,SPbSU,RU
0000-0003-0837-4237,SPbSU,RU
0000-0003-0845-7366,MSU,RU
0000-0003-0845-7366,MSU,RU
0000-0003-0856-6589,SPbSU,GE
0000-0003-0861-1001,MIT,DK
0000-0003-0863-5708,SPbSU,RU
0000-0003-0864-0937,SPbSU,RU
0000-0003-0866-1308,SPbSU,RU
0000-0003-0869-0993,MIPT,RU
0000-0003-0870-8655,MIT,US
0000-0003-0874-1148,MSU,RU
0000-0003-0874-1594,MIPT,RU
0000-0003-0874-1594,MIPT,RU
0000-0003-0874-4584,MIT,KR
0000-0003-0874-4584,MIT,KR
0000-0003-0874-8980,MIT,US
0000-0003-0874-8980,MIT,US
0000-0003-0881-4001,MIT,US
0000-0003-0883-4600,MIPT,RU
0000-0003-0887-6069,MIPT,RU
0000-0003-0887-8486,SPbSU,RU
0000-0003-0889-6959,MIT,US
0000-0003-0890-1076,MSU,RU
0000-0003-0892-6636,MIPT,RU
0000-0003-0896-2901,MSU,RU
0000-0003-0899-6175,MSU,RU
0000-0003-0900-8861,SPbSU,RU
0000-0003-0902-4845,MSU,RU
0000-0003-0905-3996,MIT,US
0000-0003-0908-2519,MSU,US
0000-0003-0909-2469,MIPT,US
0000-0003-0909-3883,MIT,US
0000-0003-0910-8010,SPbSU,RU
0000-0003-0912-0351,MIT,US
0000-0003-0915-6952,MSU,RU
0000-0003-0915-6952,MSU,RU
0000-0003-0915-6952,MSU,RU
0000-0003-0915-6952,MSU,RU
0000-0003-0916-1161,MSU,RU
0000-0003-0921-4657,MIT,US
0000-0003-0924-2957,MSU,RU
0000-0003-0926-5972,MSU,RU
0000-0003-0926-5972,MSU,RU
0000-0003-0927-0309,MSU,GB
0000-0003-0927-0309,MSU,GB
0000-0003-0927-0309,MSU,GB
0000-0003-0927-0309,MSU,GB
0000-0003-0928-4591,MSU,RU
0000-0003-0930-7722,MSU,RU
0000-0003-0930-7722,MSU,RU
0000-0003-0930-7722,MSU,RU
0000-0003-0930-7722,MSU,RU
0000-0003-0934-1728,MIPT,US
0000-0003-0935-8415,SPbSU,RU
0000-0003-0950-1613,MSU,SE
0000-0003-0950-1613,MSU,SE
0000-0003-0958-0067,MIT,US
0000-0003-0958-5343,MIT,US
0000-0003-0959-9278,MSU,RU
0000-0003-0960-7653,MIT,US
0000-0003-0962-7275,MIT,US
0000-0003-0963-4467,MIT,US
0000-0003-0964-1480,MIT,US
0000-0003-0968-646X,MSU,RU
0000-0003-0968-646X,MSU,RU
0000-0003-0968-8721,MIT,ZA
0000-0003-0968-8721,MIT,ZA
0000-0003-0970-1666,MIT,US
0000-0003-0970-8681,MIT,US
0000-0003-0972-8658,SPbSU,RU
0000-0003-0973-6973,MIT,US
0000-0003-0976-224X,MSU,RU
0000-0003-0978-350X,MIPT,RU
0000-0003-0985-8639,MSU,RU
0000-0003-0988-1361,MSU,RU
0000-0003-0992-0180,MSU,RU
0000-0003-0997-8235,MSU,RU
0000-0003-1000-9503,MIT,US
0000-0003-1006-6639,MIPT,RU
0000-0003-1012-4077,MSU,RU
0000-0003-1012-4077,MSU,RU
0000-0003-1016-1927,SPbSU,RU
0000-0003-1016-3420,MIT,US
0000-0003-1017-0209,MIPT,RU
0000-0003-1019-4390,MIT,US
0000-0003-1024-2575,MSU,RU
0000-0003-1027-8674,MIT,US
0000-0003-1029-1019,MIT,NL
0000-0003-1030-4115,SPbSU,RU
0000-0003-1035-1827,MIT,US
0000-0003-1035-3603,MIT,CA
0000-0003-1036-6826,SPbSU,RU
0000-0003-1039-7438,SPbSU,RU
0000-0003-1041-5253,MIT,ES
0000-0003-1047-7411,MIT,US
0000-0003-1053-2476,SPbSU,RU
0000-0003-1054-5429,MIT,US
0000-0003-1056-0610,MIT,US
0000-0003-1058-6415,MSU,RU
0000-0003-1064-4160,MIT,US
0000-0003-1065-1272,MIT,US
0000-0003-1070-7993,MIT,US
0000-0003-1072-1162,MSU,RU
0000-0003-1072-2536,MSU,RU
0000-0003-1072-6043,MIT,US
0000-0003-1073-0851,MIT,US
0000-0003-1076-2968,SPbSU,RU
0000-0003-1076-7697,MIT,US
0000-0003-1077-7975,MIPT,RU
0000-0003-1078-5684,SPbSU,RU
0000-0003-1078-960X,SPbSU,RU
0000-0003-1079-7204,SPbSU,FR
0000-0003-1079-9912,MIT,DE
0000-0003-1082-1374,MIT,DE
0000-0003-1085-028X,MSU,RU
0000-0003-1086-6329,SPbSU,RU
0000-0003-1087-5903,MSU,RU
0000-0003-1088-4199,MIPT,RU
0000-0003-1095-5698,MIT,US
0000-0003-1096-0091,MIT,US
0000-0003-1100-1212,MIT,US
0000-0003-1101-5569,SPbSU,RU
0000-0003-1105-6678,MIT,DE
0000-0003-1105-8868,SPbSU,RU
0000-0003-1109-3508,SPbSU,RU
0000-0003-1110-1061,MIT,US
0000-0003-1110-1061,MIT,US
0000-0003-1110-1061,MIT,US
0000-0003-1115-0656,MSU,RU
0000-0003-1119-1554,MIT,US
0000-0003-1121-1375,MIPT,RU
0000-0003-1124-1312,MIT,US
0000-0003-1127-2127,MIT,US
0000-0003-1129-7957,MIT,CA
0000-0003-1130-4678,MIT,US
0000-0003-1131-3195,MSU,RU
0000-0003-1133-9838,MIT,TW
0000-0003-1136-0354,MIT,US
0000-0003-1136-1162,SPbSU,RU
0000-0003-1136-5438,SPbSU,RU
0000-0003-1137-1133,MSU,RU
0000-0003-1137-1133,MSU,RU
0000-0003-1140-3625,SPbSU,RU
0000-0003-1140-3625,SPbSU,RU
0000-0003-1146-1219,MIT,US
0000-0003-1146-1622,SPbSU,RU
0000-0003-1147-2196,MIT,US
0000-0003-1148-9449,MIT,US
0000-0003-1149-482X,MIPT,RU
0000-0003-1152-1285,MIT,US
0000-0003-1153-3999,SPbSU,RU
0000-0003-1153-7412,MIT,BR
0000-0003-1155-372X,MIPT,RU
0000-0003-1160-2050,MIPT,US
0000-0003-1162-118X,MSU,RU
0000-0003-1162-118X,MSU,RU
0000-0003-1163-1353,MIT,US
0000-0003-1165-5224,MSU,RU
0000-0003-1166-9271,MSU,RU
0000-0003-1166-9271,MSU,RU
0000-0003-1168-0411,SPbSU,RU
0000-0003-1170-1710,MIT,US
0000-0003-1172-8411,MIT,US
0000-0003-1173-546X,MSU,RU
0000-0003-1173-546X,MSU,RU
0000-0003-1184-6960,SPbSU,RU
0000-0003-1189-2940,MIT,US
0000-0003-1189-2940,MIPT,US
0000-0003-1200-2727,MSU,US
0000-0003-1204-7570,MIT,US
0000-0003-1204-9664,MSU,RU
0000-0003-1212-699X,MIT,US
0000-0003-1215-0770,MIT,US
0000-0003-1219-129X,SPbSU,RU
0000-0003-1223-6961,MSU,RU
0000-0003-1235-8694,MIT,US
0000-0003-1236-6934,MIT,US
0000-0003-1243-2356,MIT,US
0000-0003-1243-2356,MIT,US
0000-0003-1243-2356,MIT,US
0000-0003-1249-5242,MIT,US
0000-0003-1255-6199,MSU,RU
0000-0003-1255-6199,MSU,RU
0000-0003-1258-4974,MIT,US
0000-0003-1260-2124,SPbSU,RU
0000-0003-1260-5288,MIT,US
0000-0003-1265-6122,MSU,RU
0000-0003-1265-8670,MSU,RU
0000-0003-1266-7737,MIPT,RU
0000-0003-1268-2582,MSU,RU
0000-0003-1269-1059,SPbSU,RU
0000-0003-1275-7863,MIPT,RU
0000-0003-1275-7863,MIPT,RU
0000-0003-1279-615X,MSU,RU
0000-0003-1279-615X,MSU,RU
0000-0003-1283-0362,MSU,RU
0000-0003-1283-0362,MSU,RU
0000-0003-1288-2760,MIT,US
0000-0003-1290-195X,MIPT,RU
0000-0003-1292-3614,MIPT,RU
0000-0003-1296-685X,MSU,RU
0000-0003-1298-2761,MIT,US
0000-0003-1301-1959,SPbSU,RU
0000-0003-1301-5757,MIT,US
0000-0003-1305-8714,MIT,US
0000-0003-1308-8008,MIT,US
0000-0003-1310-5891,SPbSU,RU
0000-0003-1312-9375,MIT,US
0000-0003-1315-5223,SPbSU,RU
0000-0003-1320-9893,MIT,US
0000-0003-1322-2182,MIT,US
0000-0003-1328-8157,SPbSU,RU
0000-0003-1331-348X,MIT,US
0000-0003-1335-7044,MIT,US
0000-0003-1337-1751,MIT,NZ
0000-0003-1337-4047,MIT,US
0000-0003-1338-3437,MSU,ES
0000-0003-1338-3437,MSU,ES
0000-0003-1339-5702,SPbSU,RU
0000-0003-1343-5129,MIT,US
0000-0003-1349-9608,MIT,US
0000-0003-1352-2839,MSU,RU
0000-0003-1352-2839,MSU,RU
0000-0003-1352-2839,MSU,RU
0000-0003-1352-2839,MSU,RU
0000-0003-1355-788X,MIPT,RU
0000-0003-1355-892X,MIT,US
0000-0003-1359-0591,MSU,RU
0000-0003-1359-0591,MSU,RU
0000-0003-1366-5346,MIPT,RU
0000-0003-1366-5346,MIPT,RU
0000-0003-1369-5844,MIPT,AU
0000-0003-1369-5844,MIPT,AU
0000-0003-1371-2886,MSU,RU
0000-0003-1377-3873,MIT,CA
0000-0003-1379-6290,MSU,RU
0000-0003-1379-9256,MSU,RU
0000-0003-1381-1235,MIT,US
0000-0003-1383-3522,MIPT,RU
0000-0003-1383-9852,MIT,PT
0000-0003-1388-3810,MIT,US
0000-0003-1388-8304,MIT,BR
0000-0003-1391-0428,MIT,US
0000-0003-1391-1703,MSU,RU
0000-0003-1391-404X,MIT,US
0000-0003-1391-9529,MSU,RU
0000-0003-1402-3310,MSU,RU
0000-0003-1402-3310,MSU,RU
0000-0003-1404-7152,SPbSU,RU
0000-0003-1405-2349,MIT,US
0000-0003-1406-6724,MIT,US
0000-0003-1407-3406,MIT,ES
0000-0003-1412-6395,MIT,US
0000-0003-1413-4993,MIT,US
0000-0003-1413-6569,MSU,RU
0000-0003-1416-5239,MSU,RU
0000-0003-1420-7048,MIT,US
0000-0003-1422-469X,MIT,US
0000-0003-1425-6050,MIT,US
0000-0003-1426-1116,MSU,RU
0000-0003-1428-6014,MSU,RU
0000-0003-1428-6014,MSU,RU
0000-0003-1436-7180,MIPT,UA
0000-0003-1439-8390,MIPT,RU
0000-0003-1440-1473,MIT,US
0000-0003-1441-6122,MIT,US
0000-0003-1447-6344,MIT,US
0000-0003-1447-6870,MIT,US
0000-0003-1453-0339,MSU,RU
0000-0003-1457-9925,MIT,US
0000-0003-1458-4433,MIT,US
0000-0003-1458-8194,MSU,RU
0000-0003-1459-5781,SPbSU,CN
0000-0003-1464-0060,SPbSU,RU
0000-0003-1466-1128,MSU,RU
0000-0003-1468-7600,SPbSU,FI
0000-0003-1469-6590,MIPT,RU
0000-0003-1469-7729,MIT,ES
0000-0003-1472-5048,MSU,RU
0000-0003-1472-8281,MIPT,RU
0000-0003-1473-6249,MSU,RU
0000-0003-1473-6249,MSU,RU
0000-0003-1474-1929,MSU,RU
0000-0003-1474-656X,MSU,US
0000-0003-1474-656X,MSU,US
0000-0003-1475-0534,MIPT,RU
0000-0003-1476-0759,MSU,RU
0000-0003-1482-9381,MIT,US
0000-0003-1484-5402,MSU,DE
0000-0003-1486-0055,SPbSU,RU
0000-0003-1486-1170,MSU,RU
0000-0003-1488-3361,MIT,US
0000-0003-1489-7958,MIT,US
0000-0003-1490-0264,MSU,DE
0000-0003-1491-1377,MSU,RU
0000-0003-1494-7396,MIT,GB
0000-0003-1495-3067,MSU,RU
0000-0003-1495-5951,MIT,US
0000-0003-1498-308X,MIT,US
0000-0003-1498-5173,SPbSU,RU
0000-0003-1498-5173,SPbSU,RU
0000-0003-1498-5173,SPbSU,RU
0000-0003-1502-1915,MIT,DE
0000-0003-1504-6397,MIPT,RU
0000-0003-1510-4921,MIT,US
0000-0003-1513-6843,MSU,RU
0000-0003-1517-3345,MSU,RU
0000-0003-1517-3345,MSU,RU
0000-0003-1519-1113,MIPT,RU
0000-0003-1520-0331,SPbSU,US
0000-0003-1520-7795,MIT,US
0000-0003-1521-5365,MIT,US
0000-0003-1522-3162,MSU,RU
0000-0003-1522-9038,MIT,KR
0000-0003-1524-7973,MIT,US
0000-0003-1526-0000,MIT,PT
0000-0003-1527-6109,SPbSU,RU
0000-0003-1528-6235,MIT,KR
0000-0003-1529-5326,MSU,RU
0000-0003-1531-7724,MIPT,RU
0000-0003-1533-8680,MSU,RU
0000-0003-1540-203X,MIT,GB
0000-0003-1540-8562,MIT,GB
0000-0003-1540-8837,MIT,US
0000-0003-1546-5831,MIT,US
0000-0003-1550-0182,MIPT,IT
0000-0003-1554-0803,MIPT,RU
0000-0003-1554-736X,MSU,RU
0000-0003-1555-8560,MIT,US
0000-0003-1555-9141,SPbSU,RU
0000-0003-1556-1145,MSU,IE
0000-0003-1556-1145,MSU,IE
0000-0003-1558-2747,MIPT,RU
0000-0003-1558-6975,MIT,GB
0000-0003-1562-0256,MSU,RU
0000-0003-1569-2508,MSU,RU
0000-0003-1569-2508,MSU,RU
0000-0003-1570-920X,MIT,US
0000-0003-1573-5512,MIPT,RU
0000-0003-1578-4904,MSU,RU
0000-0003-1580-7408,MSU,RU
0000-0003-1580-7408,MSU,RU
0000-0003-1582-4646,MSU,RU
0000-0003-1584-3724,SPbSU,RU
0000-0003-1584-5914,SPbSU,RU
0000-0003-1592-2406,MIT,NO
0000-0003-1593-8264,MIPT,GB
0000-0003-1594-9334,MSU,RU
0000-0003-1595-8281,MIPT,RU
0000-0003-1597-5022,SPbSU,RU
0000-0003-1607-1615,MIT,HK
0000-0003-1607-8286,MIT,TW
0000-0003-1609-039X,MSU,RU
0000-0003-1610-3250,MIPT,RU
0000-0003-1611-6916,MSU,RU
0000-0003-1612-2232,MIT,US
0000-0003-1613-5981,MIT,US
0000-0003-1614-9216,MIT,US
0000-0003-1620-2048,MSU,RU
0000-0003-1622-6680,MIT,US
0000-0003-1623-3549,MIPT,RU
0000-0003-1623-7240,MIPT,RU
0000-0003-1626-728X,MIPT,RU
0000-0003-1627-288X,MIT,US
0000-0003-1629-638X,MIT,US
0000-0003-1630-4052,MIT,US
0000-0003-1635-8077,SPbSU,RU
0000-0003-1636-8507,MSU,RU
0000-0003-1638-5737,MSU,RU
0000-0003-1638-5737,MSU,RU
0000-0003-1639-1088,MSU,RU
0000-0003-1639-1088,MSU,RU
0000-0003-1644-3378,MSU,RU
0000-0003-1650-5436,SPbSU,RU
0000-0003-1655-4190,MIT,US
0000-0003-1655-5978,MIT,US
0000-0003-1667-5427,MIT,US
0000-0003-1667-5670,MIT,US
0000-0003-1671-4406,MIT,DK
0000-0003-1671-4406,MIT,DK
0000-0003-1671-4406,MIT,DK
0000-0003-1671-6794,MSU,SA
0000-0003-1671-6794,MSU,SA
0000-0003-1671-6794,MSU,SA
0000-0003-1671-991X,MSU,RU
0000-0003-1671-991X,MSU,RU
0000-0003-1672-4292,MIT,US
0000-0003-1680-1104,MIT,US
0000-0003-1685-8151,MSU,RU
0000-0003-1687-1321,MSU,RU
0000-0003-1687-4522,MIT,US
0000-0003-1687-7758,MIT,US
0000-0003-1688-6953,MSU,RU
0000-0003-1689-1306,MIT,US
0000-0003-1691-8556,MSU,RU
0000-0003-1694-9395,MIT,US
0000-0003-1695-4872,SPbSU,RU
0000-0003-1703-6037,SPbSU,RU
0000-0003-1707-7525,MSU,RU
0000-0003-1708-1428,MSU,RU
0000-0003-1708-2842,MIT,US
0000-0003-1708-8603,MIT,US
0000-0003-1708-8603,MIT,US
0000-0003-1709-5344,MSU,RU
0000-0003-1710-7181,MIT,US
0000-0003-1711-5659,MIPT,RU
0000-0003-1713-8113,SPbSU,FI
0000-0003-1714-824X,MSU,RU
0000-0003-1719-721X,MSU,RU
0000-0003-1722-2382,MIT,IL
0000-0003-1724-3474,MIT,US
0000-0003-1725-5176,MIPT,RU
0000-0003-1725-8860,MIPT,RU
0000-0003-1727-5732,MIT,US
0000-0003-1737-8379,MIT,US
0000-0003-1741-224X,MSU,RU
0000-0003-1744-6765,MIT,US
0000-0003-1745-2356,MIT,US
0000-0003-1749-9971,MIT,US
0000-0003-1752-4372,MSU,RU
0000-0003-1752-4372,MSU,RU
0000-0003-1753-6410,MIT,US
0000-0003-1756-7129,MSU,FR
0000-0003-1763-4096,MSU,RU
0000-0003-1766-0366,MIT,US
0000-0003-1767-2260,MIT,US
0000-0003-1769-497X,MIT,US
0000-0003-1769-8268,MSU,RU
0000-0003-1769-8268,MSU,RU
0000-0003-1770-2191,MIPT,RU
0000-0003-1771-3018,MIT,LK
0000-0003-1780-995X,MIT,US
0000-0003-1784-5483,SPbSU,GB
0000-0003-1787-9130,SPbSU,RU
0000-0003-1788-1484,MSU,RU
0000-0003-1788-2057,MIT,US
0000-0003-1788-2057,MIT,US
0000-0003-1797-8403,MIT,US
0000-0003-1798-3210,MIT,US
0000-0003-1798-9444,MSU,RU
0000-0003-1800-327X,SPbSU,RU
0000-0003-1801-5676,SPbSU,RU
0000-0003-1801-7962,MIT,US
0000-0003-1801-9765,MSU,RU
0000-0003-1807-2398,SPbSU,ES
0000-0003-1808-1331,SPbSU,RU
0000-0003-1809-0270,SPbSU,SE
0000-0003-1809-0270,SPbSU,SE
0000-0003-1810-4900,MSU,SE
0000-0003-1810-4900,MSU,SE
0000-0003-1811-2679,SPbSU,RU
0000-0003-1814-1218,MIPT,RU
0000-0003-1814-2907,MIT,US
0000-0003-1814-8778,MIPT,RU
0000-0003-1818-1965,MIT,US
0000-0003-1823-4588,SPbSU,RU
0000-0003-1823-4721,MIT,US
0000-0003-1828-2942,MSU,RU
0000-0003-1830-5251,MIT,US
0000-0003-1835-1805,MSU,RU
0000-0003-1835-1805,MSU,RU
0000-0003-1838-6143,SPbSU,RU
0000-0003-1839-0134,MIPT,UA
0000-0003-1839-7504,MIT,US
0000-0003-1845-5209,MIT,RU
0000-0003-1845-5209,MSU,RU
0000-0003-1854-8181,MIT,US
0000-0003-1858-7738,MSU,RU
0000-0003-1858-9565,SPbSU,EE
0000-0003-1863-4733,MSU,RU
0000-0003-1863-4987,MIPT,IE
0000-0003-1863-4987,MIPT,IE
0000-0003-1865-9156,MIT,US
0000-0003-1872-1976,MIT,US
0000-0003-1874-0296,SPbSU,RU
0000-0003-1877-9043,MSU,IT
0000-0003-1877-9043,MSU,IT
0000-0003-1878-2576,MIT,US
0000-0003-1879-9802,MIPT,US
0000-0003-1880-9740,SPbSU,RU
0000-0003-1886-0132,MIT,US
0000-0003-1887-0410,MIT,IT
0000-0003-1887-5756,MIT,CA
0000-0003-1887-5756,MIT,CA
0000-0003-1892-9769,MIT,US
0000-0003-1892-9769,MIT,US
0000-0003-1893-2255,MIPT,GB
0000-0003-1893-2255,MIPT,GB
0000-0003-1898-9008,MIT,US
0000-0003-1899-9230,MSU,RU
0000-0003-1899-9230,MSU,RU
0000-0003-1901-5387,MIT,ES
0000-0003-1902-6916,MIT,US
0000-0003-1903-4561,MIT,PT
0000-0003-1904-9894,MSU,RU
0000-0003-1905-0887,MSU,DE
0000-0003-1906-9502,MSU,RU
0000-0003-1909-7706,MSU,US
